[2023-09-01 12:00:02,670]160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[2023-09-01 12:00:03,246]23 root - INFO - Entered data ingestion method or components
[2023-09-01 12:00:03,249]26 root - INFO - read the dataset as dataframe
[2023-09-01 12:00:03,249]30 root - INFO - Train test split initiated
[2023-09-01 12:00:03,254]37 root - INFO - Ingestion of the data is completed
[2023-09-01 12:00:03,254]23 root - INFO - Entered data ingestion method or components
[2023-09-01 12:00:03,256]26 root - INFO - read the dataset as dataframe
[2023-09-01 12:00:03,256]30 root - INFO - Train test split initiated
[2023-09-01 12:00:03,260]37 root - INFO - Ingestion of the data is completed
[2023-09-01 12:00:03,263]70 root - INFO - Read train and test completed
[2023-09-01 12:00:03,263]72 root - INFO - obtening preprocessor object
[2023-09-01 12:00:03,263]51 root - INFO - Numerical Columns: ['Weight after TB Treatment(kg)']
[2023-09-01 12:00:03,263]52 root - INFO - Categorical Columns: ['Site of disease', 'GeneXpert results - MTB', 'Method of TB confirmation', 'Control After TB Treatment', 'Control After 2 month', 'Control After 5 month', 'Smear specimen result', 'Previous treatment history']
[2023-09-01 12:00:03,270]87 root - INFO - Applying preprocessing object on training dataframe and testing dataframe.
